id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
1598101160,无双,2018 / 中国大陆 中国香港 / 剧情 动作 犯罪 / 庄文强 / 周润发 郭富城,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2535260806.jpg,2018-09-30(中国大陆),https://movie.douban.com/subject/26425063/,8,"剧情,动作,犯罪",4,2018-12-28 23:31:01
1590843654,昭和元禄落语心中,2016 / 日本 / 剧情 动画 / 畠山守 木村延景 赤城博昭 浅利藤彰 竹下健一 久保太郎 村田尚树 园田雅裕 中村近世 牧野友映 上野史博 阿部达也 / 石田彰 山寺宏一,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2524998570.jpg,2016-01-08(日本),https://movie.douban.com/subject/26277363/,9.4,"剧情,动画",5,2018-12-25 14:16:03
1588501786,流浪猫鲍勃,2016 / 英国 / 剧情 喜剧 传记 / 罗杰·斯波蒂斯伍德 / 卢克·崔德威 猫鲍勃,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2535524955.jpg,2018-11-02(中国大陆),https://movie.douban.com/subject/26685451/,7.9,"剧情,喜剧,传记",4,2018-12-23 23:59:18
,近乎正常,,https://img9.doubanio.com/pview/event_poster/large/public/f6969b7ce648bb9.jpg,,https://www.douban.com/event/31495162/,,,4,2018-11-29 18:00
1532206020,神奇动物：格林德沃之罪,2018 / 美国 英国 / 奇幻 冒险 / 大卫·叶茨 / 埃迪·雷德梅恩 凯瑟琳·沃特斯顿,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2538826177.jpg,2018-11-16(中国大陆),https://movie.douban.com/subject/26147417/,7,"奇幻,冒险",3.5,2018-11-23 07:55:00
1507141152,小姐,2016 / 韩国 / 剧情 悬疑 情色 / 朴赞郁 / 金敏喜 金泰梨,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2355555424.jpg,2016-05-14(戛纳电影节),https://movie.douban.com/subject/25977027/,8.4,"剧情,悬疑,情色",5,2018-10-30 15:28:44
1492327134,快乐王子,2018 / 英国 比利时 意大利 德国 / 剧情 传记 同性 / 鲁伯特·艾弗雷特 / 鲁伯特·艾弗雷特 科林·费尔斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2510857223.jpg,2018-01-21(圣丹斯电影节),https://movie.douban.com/subject/11524958/,7.3,"剧情,传记,同性",3.5,2018-10-14 22:18:39
1493351354,火星救援,2015 / 英国 美国 匈牙利 约旦 / 剧情 科幻 冒险 / 雷德利·斯科特 / 马特·达蒙 杰西卡·查斯坦,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2280097442.jpg,2015-11-25(中国大陆),https://movie.douban.com/subject/25864085/,8.5,"剧情,科幻,冒险",4,2018-10-13 23:50:08
1485450923,色，戒,2007 / 中国台湾 中国大陆 美国 中国香港 / 剧情 爱情 情色 / 李安 / 梁朝伟 汤唯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p453716305.jpg,2007-11-01(中国大陆),https://movie.douban.com/subject/1828115/,8.6,"剧情,爱情,情色",5,2018-10-06 21:34:32
,法语音乐剧版音乐会《悲惨世界》,,https://img9.doubanio.com/pview/event_poster/large/public/13b44acbd84d6c0.jpg,,https://www.douban.com/event/30456756/,,,4,2018-09-30 18:00
1479884053,芝加哥,2002 / 美国 德国 / 喜剧 歌舞 犯罪 / 罗伯·马歇尔 / 泰雅·迪格斯 凯瑟琳·泽塔-琼斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2454020352.jpg,2002-12-27(美国),https://movie.douban.com/subject/1307697/,8.9,"喜剧,歌舞,犯罪",4,2018-09-29 16:13:08
1455780012,碟中谍6：全面瓦解,2018 / 美国 中国大陆 法国 挪威 英国 / 动作 惊悚 冒险 / 克里斯托弗·麦奎里 / 汤姆·克鲁斯 亨利·卡维尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2529365085.jpg,2018-08-31(中国大陆),https://movie.douban.com/subject/26336252/,8.1,"动作,惊悚,冒险",4,2018-09-17 22:25:14
1463985762,歌舞青春,2006 / 美国 / 剧情 喜剧 / 肯尼·奥特加 / 扎克·埃夫隆 凡妮莎·哈金斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2567963309.jpg,2006-01-20(美国),https://movie.douban.com/subject/1765009/,7.7,"剧情,喜剧",4,2018-09-09 21:44:32
1458068894,雷神,2011 / 美国 / 动作 奇幻 冒险 / 肯尼思·布拉纳 / 克里斯·海姆斯沃斯 娜塔莉·波特曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p956098719.jpg,2011-05-08(中国大陆),https://movie.douban.com/subject/1866471/,7.1,"动作,奇幻,冒险",3.5,2018-09-02 22:46:16
1454683049,蚁人2：黄蜂女现身,2018 / 美国 / 动作 科幻 冒险 / 佩顿·里德 / 保罗·路德 伊万杰琳·莉莉,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2529389608.jpg,2018-08-24(中国大陆),https://movie.douban.com/subject/26636712/,7.3,"动作,科幻,冒险",3.5,2018-08-30 14:58:53
1443036786,一出好戏,2018 / 中国大陆 / 剧情 喜剧 / 黄渤 / 黄渤 舒淇,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2529571873.jpg,2018-08-10(中国大陆),https://movie.douban.com/subject/26985127/,7.1,"剧情,喜剧",3.5,2018-08-19 18:45:24
1434952705,深夜小狗离奇事件,2012 / 英国 / 剧情 喜剧 冒险 / Marianne Elliott / 卢克·崔德威 Luke Treadaway Niamh Cusack,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2091465967.jpg,2012-08-02,https://movie.douban.com/subject/25698399/,9,"剧情,喜剧,冒险",4.5,2018-08-13 08:06:52
1434211650,威尼斯商人,2016 / 英国 / 喜剧 / Jonathan Munby / 乔纳森·普雷斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2524744994.jpg,2016-04-23(英国),https://movie.douban.com/subject/30246422/,9.2,喜剧,4.5,2018-08-12 15:37:17
,Laurent Ban音乐会,,https://img9.doubanio.com/pview/event_poster/large/public/fb3089754f28cd1.jpg,,https://www.douban.com/event/30823251/,,,4,2018-08-11 18:00
,Damien Sargue音乐会,,https://img9.doubanio.com/pview/event_poster/large/public/4e11511895fee68.jpg,,https://www.douban.com/event/30823289/,,,4,2018-08-11 12:00
1429482233,小偷家族,2018 / 日本 / 剧情 犯罪 家庭 / 是枝裕和 / 中川雅也 安藤樱,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2530599636.jpg,2018-08-03(中国大陆),https://movie.douban.com/subject/27622447/,8.7,"剧情,犯罪,家庭",4.5,2018-08-07 22:44:42
1426747020,风语咒,2018 / 中国大陆 / 动画 奇幻 / 刘阔 / 路知行 阎萌萌,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2530872223.jpg,2018-08-03(中国大陆),https://movie.douban.com/subject/30146756/,6.8,"动画,奇幻",3.5,2018-08-05 00:04:48
1403616413,我不是药神,2018 / 中国大陆 / 剧情 喜剧 / 文牧野 / 徐峥 王传君,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2561305376.jpg,2018-07-05(中国大陆),https://movie.douban.com/subject/26752088/,9,"剧情,喜剧",4.5,2018-07-10 22:07:13
1398370742,侏罗纪世界2,2018 / 美国 / 动作 科幻 冒险 / J·A·巴亚纳 / 克里斯·帕拉特 布莱丝·达拉斯·霍华德,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2522069454.jpg,2018-06-15(中国大陆),https://movie.douban.com/subject/26416062/,6.7,"动作,科幻,冒险",3.5,2018-07-02 10:51:18
1396900265,回到未来,1985 / 美国 / 喜剧 科幻 冒险 / 罗伯特·泽米吉斯 / 迈克尔·J·福克斯 克里斯托弗·洛伊德,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p475872903.jpg,1985-07-03(美国),https://movie.douban.com/subject/1300555/,8.7,"喜剧,科幻,冒险",4.5,2018-06-29 17:44:17
1394660500,三块广告牌,2017 / 美国 英国 / 剧情 犯罪 / 马丁·麦克唐纳 / 弗兰西斯·麦克多蒙德 伍迪·哈里森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2510081688.jpg,2018-03-02(中国大陆),https://movie.douban.com/subject/26611804/,8.7,"剧情,犯罪",4.5,2018-06-24 21:02:21
1386240182,厕所英雄,2017 / 印度 / 剧情 喜剧 / 什里·那拉扬·辛 / 阿克谢·库玛尔 阿努潘·凯尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2523632248.jpg,2018-06-08(中国大陆),https://movie.douban.com/subject/26942645/,7.1,"剧情,喜剧",3.5,2018-06-08 20:56:40
1383293275,完美陌生人,2016 / 意大利 / 剧情 喜剧 / 保罗·杰诺维塞 / 马可·贾利尼 卡夏·斯穆特尼亚克,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2522331945.jpg,2018-05-25(中国大陆),https://movie.douban.com/subject/26614893/,8.5,"剧情,喜剧",4.5,2018-06-02 20:57:16
,Florent Mothe个人演唱会,,https://drive.mantyke.icu/api/v3/file/get/3130/6Mu3NTWA_4x.jpg?sign=AcFUMfX6819bAeqltIEEUNrBWCptUA-4eVNnY_8z0wk%3D%3A0,,https://mp.weixin.qq.com/s?__biz=MjM5NjIwMzM2Mg==&mid=2654905859&idx=1&sn=bc2b9f4092cba9dcd1f852da85b59fc2&chks,8,,5,2018-05-40 19:02:09
1379856891,游侠索罗：星球大战外传,2018 / 美国 / 动作 科幻 冒险 / 朗·霍华德 / 阿尔登·埃伦瑞奇 艾米莉亚·克拉克,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2521436880.jpg,2018-05-25(中国大陆),https://movie.douban.com/subject/25900947/,6.8,"动作,科幻,冒险",3.5,2018-05-26 22:00:27
1378744668,指环王1：护戒使者,2001 / 新西兰 美国 / 剧情 动作 奇幻 / 彼得·杰克逊 / 伊利亚·伍德 西恩·奥斯汀,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2373910134.jpg,2002-04-04(中国大陆),https://movie.douban.com/subject/1291571/,9.1,"剧情,动作,奇幻",4.5,2018-05-24 20:06:12
1372990499,复仇者联盟3：无限战争,2018 / 美国 / 动作 科幻 奇幻 / 安东尼·罗素 乔·罗素 / 小罗伯特·唐尼 克里斯·海姆斯沃斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2517753454.jpg,2018-05-11(中国大陆),https://movie.douban.com/subject/24773958/,8.1,"动作,科幻,奇幻",4,2018-05-13 17:11:32
,Miflo 2018上海上汽文化广场音乐会,,https://drive.mantyke.icu/api/v3/file/get/3128/O1CN011SaCfY22YVDUz4wkK_!!65477132.jpg?sign=PY3NUSXlPwzTkCzGUjQ5XHjE0HR-735iEwzUl_Ctb28%3D%3A0,,https://mp.weixin.qq.com/s?__biz=MjM5NjIwMzM2Mg==&mid=2654905859&idx=1&sn=bc2b9f4092cba9dcd1f852da85b59fc2&chks,,,5,2018-04-30 14:22:22
,罗密欧与朱丽叶,,https://img9.doubanio.com/pview/event_poster/large/public/07a0b4c25ebaee6.jpg,,https://www.douban.com/event/17569365/,,,5,2018-04-29 14:22:22
1348640399,水形物语,2017 / 美国 加拿大 墨西哥 / 剧情 爱情 奇幻 / 吉尔莫·德尔·托罗 / 莎莉·霍金斯 道格·琼斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2506388632.jpg,2018-03-16(中国大陆),https://movie.douban.com/subject/26752852/,7.2,"剧情,爱情,奇幻",3.5,2018-03-28 19:02:09
1324025394,迷失东京,2003 / 美国 日本 / 剧情 爱情 / 索菲亚·科波拉 / 斯嘉丽·约翰逊 比尔·默瑞,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p492754135.jpg,2003-08-29(特柳赖德电影节),https://movie.douban.com/subject/1291835/,7.8,"剧情,爱情",4,2018-02-14 19:00:21
1319207254,马戏之王,2017 / 美国 / 剧情 传记 歌舞 / 迈克尔·格雷西 / 休·杰克曼 米歇尔·威廉姆斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2511346392.jpg,2018-02-01(中国大陆),https://movie.douban.com/subject/3914513/,7.7,"剧情,传记,歌舞",5,2018-02-05 23:00:52
1318378158,迷情记,2017 / 英国 / 剧情 / 伊沃·冯·霍夫 / 裘德·洛 罗伯特·德·霍格,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2455728944.jpg,2017-05-11,https://movie.douban.com/subject/26994999/,6.6,剧情,3.5,2018-02-04 17:22:45
1318377965,莫扎特传,2017 / 英国 / 剧情 / Michael Longhurst / Adam Gillen Lucian Msamati,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2445767050.jpg,2017-02-02(英国),https://movie.douban.com/subject/26994791/,8.6,剧情,5,2018-02-04 17:22:21
,不眠之夜 SLEEP NO MORE,,https://img9.doubanio.com/pview/event_poster/large/public/258e576f0d2ec50.jpg,,https://www.douban.com/event/31941188/,,,4,2018-02-04 17:22:00
,Mark Seibert个人音乐会,,https://img9.doubanio.com/pview/event_poster/large/public/61f7ef250c26a3b.jpg,,https://www.douban.com/event/29676049/,,,4,2018-02-03 17:22:00
,Oedo Kuipers 个人音乐会,,https://img9.doubanio.com/pview/event_poster/large/public/e42b903bcb243d6.jpg,,https://www.douban.com/event/29631921/,,,4,2018-02-03  14:22:33
1316736722,神秘巨星,2017 / 印度 / 剧情 音乐 / 阿德瓦·香登 / 塞伊拉·沃西 梅·维贾,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2508925590.jpg,2018-01-19(中国大陆),https://movie.douban.com/subject/26942674/,7.7,"剧情,音乐",4,2018-02-01 19:11:22
1313619765,奇迹男孩,2017 / 美国 中国香港 / 剧情 儿童 家庭 / 斯蒂芬·卓博斯基 / 雅各布·特伦布莱 朱莉娅·罗伯茨,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2507709428.jpg,2018-01-19(中国大陆),https://movie.douban.com/subject/26787574/,8.6,"剧情,儿童,家庭",4.5,2018-01-27 13:05:48
,摇滚莫扎特,,https://img9.doubanio.com/pview/event_poster/large/public/3b0c7a84a0d38ba.jpg,,https://www.douban.com/event/31263883/,,,5,2018-01-06 17:22:00
1296400487,芳华,2017 / 中国大陆 / 剧情 历史 战争 / 冯小刚 / 黄轩 苗苗,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2507227732.jpg,2017-12-15(中国大陆),https://movie.douban.com/subject/26862829/,7.7,"剧情,历史,战争",4,2017-12-30 19:41:41
1289483478,速度与激情8,2017 / 中国大陆 美国 日本 / 动作 犯罪 / F·加里·格雷 / 范·迪塞尔 杰森·斯坦森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2444256500.jpg,2017-04-14(中国大陆),https://movie.douban.com/subject/26260853/,7.1,"动作,犯罪",3.5,2017-12-20 14:39:49
1289483069,天空之眼,2015 / 英国 加拿大 / 剧情 战争 / 加文·胡德 / 海伦·米伦 亚伦·保尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2306322545.jpg,2017-01-13(中国大陆),https://movie.douban.com/subject/10484117/,7.8,"剧情,战争",4,2017-12-20 14:39:07
1289482600,爱乐之城,2016 / 美国 / 剧情 爱情 歌舞 / 达米恩·查泽雷 / 瑞恩·高斯林 艾玛·斯通,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2395517414.jpg,2017-02-14(中国大陆),https://movie.douban.com/subject/25934014/,8.4,"剧情,爱情,歌舞",5,2017-12-20 14:38:18
1289479152,战狼2,2017 / 中国大陆 / 动作 战争 / 吴京 / 吴京 弗兰克·格里罗,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2494701965.jpg,2017-07-27(中国大陆),https://movie.douban.com/subject/26363254/,7.1,"动作,战争",3.5,2017-12-20 14:32:12
1289478700,魔发奇缘,2010 / 美国 / 喜剧 动画 冒险 / 内森·格雷诺 拜伦·霍华德 / 曼迪·摩尔 扎克瑞·莱维,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p707509468.jpg,2011-02-03(中国台湾),https://movie.douban.com/subject/1863766/,8.3,"喜剧,动画,冒险",4,2017-12-20 14:31:27
1289478374,记忆大师,2017 / 中国大陆 / 悬疑 惊悚 / 陈正道 / 黄渤 段奕宏,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2455156816.jpg,2017-04-28(中国大陆),https://movie.douban.com/subject/25884801/,7.1,"悬疑,惊悚",3.5,2017-12-20 14:30:55
1289478202,西游伏妖篇,2017 / 中国大陆 中国香港 / 喜剧 动作 奇幻 / 徐克 / 吴亦凡 林更新,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2411953504.jpg,2017-01-28(中国大陆),https://movie.douban.com/subject/25801066/,5.5,"喜剧,动作,奇幻",1,2017-12-20 14:30:38
1289477677,美女与野兽,2017 / 美国 / 爱情 奇幻 歌舞 / 比尔·康顿 / 艾玛·沃森 丹·史蒂文斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2417948644.jpg,2017-03-17(中国大陆),https://movie.douban.com/subject/25900945/,7.1,"爱情,奇幻,歌舞",5,2017-12-20 14:29:41
1289477269,降临,2016 / 美国 加拿大 / 剧情 科幻 / 丹尼斯·维伦纽瓦 / 艾米·亚当斯 杰瑞米·雷纳,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2411622421.jpg,2017-01-20(中国大陆),https://movie.douban.com/subject/21324900/,7.8,"剧情,科幻",4,2017-12-20 14:29:00
1289476899,加勒比海盗5：死无对证,2017 / 美国 / 动作 奇幻 冒险 / 艾斯彭·山德伯格 乔阿吉姆·罗恩尼 / 约翰尼·德普 布伦顿·思韦茨,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2459723975.jpg,2017-05-26(中国大陆),https://movie.douban.com/subject/6311303/,7.2,"动作,奇幻,冒险",3.5,2017-12-20 14:28:23
1289476587,银翼杀手2049,2017 / 美国 英国 加拿大 匈牙利 西班牙 墨西哥 / 剧情 动作 科幻 / 丹尼斯·维伦纽瓦 / 瑞恩·高斯林 哈里森·福特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2501864539.jpg,2017-10-27(中国大陆),https://movie.douban.com/subject/10512661/,8.3,"剧情,动作,科幻",5,2017-12-20 14:27:50
1289476183,王牌特工2：黄金圈,2017 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2499792043.jpg,2017-10-20(中国大陆),https://movie.douban.com/subject/26378579/,6.8,"喜剧,动作,冒险",3.5,2017-12-20 14:27:04
1289475804,神奇女侠,2017 / 美国 中国大陆 中国香港 / 动作 奇幻 冒险 / 派蒂·杰金斯 / 盖尔·加朵 克里斯·派恩,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2460006593.jpg,2017-06-02(中国大陆),https://movie.douban.com/subject/1578714/,7.1,"动作,奇幻,冒险",3.5,2017-12-20 14:26:25
1289475627,金刚狼3：殊死一战,2017 / 美国 / 剧情 动作 科幻 / 詹姆斯·曼高德 / 休·杰克曼 帕特里克·斯图尔特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2431980130.jpg,2017-03-03(中国大陆),https://movie.douban.com/subject/25765735/,8.3,"剧情,动作,科幻",4,2017-12-20 14:26:03
1289475540,金刚：骷髅岛,2017 / 美国 中国大陆 / 动作 奇幻 冒险 / 乔丹·沃格特-罗伯茨 / 汤姆·希德勒斯顿 塞缪尔·杰克逊,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2436030518.jpg,2017-03-24(中国大陆),https://movie.douban.com/subject/26309788/,6.5,"动作,奇幻,冒险",3.5,2017-12-20 14:25:54
1289475407,敦刻尔克,2017 / 英国 法国 美国 荷兰 / 剧情 历史 战争 / 克里斯托弗·诺兰 / 菲恩·怀特海德 汤姆·格林-卡尼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2494950714.jpg,2017-09-01(中国大陆),https://movie.douban.com/subject/26607693/,8.4,"剧情,历史,战争",4,2017-12-20 14:25:40
1289475133,东方快车谋杀案,2017 / 马耳他 美国 / 剧情 犯罪 悬疑 / 肯尼思·布拉纳 / 肯尼思·布拉纳 汤姆·巴特曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2502165084.jpg,2017-11-10(中国大陆),https://movie.douban.com/subject/25790761/,6.8,"剧情,犯罪,悬疑",3.5,2017-12-20 14:25:07
1289474939,摔跤吧！爸爸,2016 / 印度 / 剧情 传记 运动 / 涅提·蒂瓦里 / 阿米尔·汗 法缇玛·萨那·纱卡,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2401676338.jpg,2017-05-05(中国大陆),https://movie.douban.com/subject/26387939/,9,"剧情,传记,运动",4.5,2017-12-20 14:24:47
1289474682,正义联盟,2017 / 美国 / 动作 科幻 奇幻 / 扎克·施奈德 / 本·阿弗莱克 亨利·卡维尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2504027804.jpg,2017-11-17(中国大陆),https://movie.douban.com/subject/2158490/,6.3,"动作,科幻,奇幻",3,2017-12-20 14:24:16
1289474450,二十二,2015 / 中国大陆 / 纪录片 / 郭柯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2457609817.jpg,2017-08-14(中国大陆),https://movie.douban.com/subject/26430107/,8.7,纪录片,4.5,2017-12-20 14:23:47
1289474316,大护法,2017 / 中国大陆 / 喜剧 动画 奇幻 / 不思凡 / 小连杀 图特哈蒙,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2490948849.jpg,2017-07-13(中国大陆),https://movie.douban.com/subject/26811587/,7.8,"喜剧,动画,奇幻",4,2017-12-20 14:23:32
1289474127,一条狗的使命,2017 / 美国 / 剧情 喜剧 家庭 / 拉斯·霍尔斯道姆 / 乔什·加德 布丽特·罗伯森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2432493858.jpg,2017-03-03(中国大陆),https://movie.douban.com/subject/6873143/,7.7,"剧情,喜剧,家庭",4,2017-12-20 14:23:11
1289474006,看不见的客人,2016 / 西班牙 / 剧情 犯罪 悬疑 / 奥里奥尔·保罗 / 马里奥·卡萨斯 阿娜·瓦格纳,https://img9.doubanio.com/pview/event_poster/large/public/613a636f8e3969f.jpg,2017-09-15(中国大陆),https://movie.douban.com/subject/26580232/,8.8,"剧情,犯罪,悬疑",4.5,2017-12-20 14:22:57
1289473804,天才枪手,2017 / 泰国 / 剧情 犯罪 悬疑 / 纳塔吾·彭皮里亚 / 茱蒂蒙·琼查容苏因 查侬·散顶腾古,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2501863104.jpg,2017-10-13(中国大陆),https://movie.douban.com/subject/27024903/,8.2,"剧情,犯罪,悬疑",4,2017-12-20 14:22:33
,疯狂花店,,https://img9.doubanio.com/pview/drama_subject_poster/median/public/309ffadfddc4f47.jpg,,https://www.douban.com/location/drama/11511026/,,,4,2017-12-09 17:22:00
,法语音乐剧明星集锦音乐会,,https://img9.doubanio.com/pview/event_poster/large/public/7ef58f2ac2a5803.jpg,,https://www.douban.com/event/28954775/,,,5,2017-12-09 14:22:33
,谋杀歌谣,,https://img9.doubanio.com/pview/event_poster/large/public/613a636f8e3969f.jpg,,https://www.douban.com/event/28909105/,,,4,2017-12-09 14:22:33
1289474594,寻梦环游记,2017 / 美国 / 喜剧 动画 奇幻 / 李·昂克里奇 阿德里安·莫利纳 / 安东尼·冈萨雷斯 盖尔·加西亚·贝纳尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2614500706.jpg,2017-11-24(中国大陆),https://movie.douban.com/subject/20495023/,9.1,"喜剧,动画,奇幻",5,2017-11-20 14:24:05
,魔法坏女巫,,https://img9.doubanio.com/pview/drama_subject_poster/median/public/36ec3e725fdbd38.jpg,,https://www.douban.com/location/drama/10944608/,,,4,2017-05-10 14:22:33
1289482768,奇幻森林,2016 / 英国 美国 / 剧情 奇幻 冒险 / 乔恩·费儒 / 尼尔·塞西 比尔·默瑞,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2326337223.jpg,2016-04-15(中国大陆),https://movie.douban.com/subject/25777636/,7.8,"剧情,奇幻,冒险",4,2016-12-20 14:38:36
1289482307,神奇动物在哪里,2016 / 英国 美国 / 剧情 奇幻 冒险 / 大卫·叶茨 / 埃迪·雷德梅恩 凯瑟琳·沃特斯顿,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2392444121.jpg,2016-11-25(中国大陆),https://movie.douban.com/subject/25726614/,7.7,"剧情,奇幻,冒险",4,2016-12-20 14:37:48
1289481576,海底总动员2：多莉去哪儿,2016 / 美国 / 喜剧 动画 冒险 / 安德鲁·斯坦顿 安格斯·麦克莱恩 / 艾伦·德杰尼勒斯 艾伯特·布鲁克斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2356015154.jpg,2016-06-17(中国大陆),https://movie.douban.com/subject/11524967/,7.6,"喜剧,动画,冒险",4,2016-12-20 14:36:31
1289480021,博物馆奇妙夜3,2014 / 美国 英国 / 喜剧 奇幻 冒险 / 肖恩·利维 / 本·斯蒂勒 罗宾·威廉姆斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2219665256.jpg,2015-01-04(中国大陆),https://movie.douban.com/subject/21349734/,7.2,"喜剧,奇幻,冒险",3.5,2016-12-20 14:33:44
1289479746,模仿游戏,2014 / 英国 美国 / 剧情 传记 战争 / 莫滕·泰杜姆 / 本尼迪克特·康伯巴奇 凯拉·奈特莉,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2255040492.jpg,2015-07-21(中国大陆),https://movie.douban.com/subject/10463953/,8.7,"剧情,传记,战争",4.5,2016-12-20 14:33:13
1289479597,海洋之歌,2014 / 爱尔兰 丹麦 比利时 卢森堡 法国 / 动画 奇幻 冒险 / 汤姆·摩尔 / 大卫·罗尔 布莱丹·格里森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2360910487.jpg,2016-08-12(中国大陆),https://movie.douban.com/subject/11584019/,8.8,"动画,奇幻,冒险",4.5,2016-12-20 14:32:56
1289478866,绣春刀,2014 / 中国大陆 / 剧情 动作 武侠 / 路阳 / 张震 刘诗诗,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2194066391.jpg,2014-08-07(中国大陆),https://movie.douban.com/subject/24745500/,7.6,"剧情,动作,武侠",4,2016-12-20 14:31:43
1289478519,海洋奇缘,2016 / 美国 / 动画 奇幻 冒险 / 罗恩·克莱蒙兹 约翰·马斯克 唐·霍尔 克里斯·威廉姆斯 / 奥丽伊·卡瓦洛 道恩·强森,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2397960879.jpg,2016-11-25(中国大陆),https://movie.douban.com/subject/25793398/,7.5,"动画,奇幻,冒险",4,2016-12-20 14:31:10
1289478013,你的名字,2016 / 日本 / 剧情 爱情 动画 / 新海诚 / 神木隆之介 上白石萌音,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2395733377.jpg,2016-12-02(中国大陆),https://movie.douban.com/subject/26683290/,8.5,"剧情,爱情,动画",4.5,2016-12-20 14:30:17
1289477891,湄公河行动,2016 / 中国大陆 中国香港 / 剧情 动作 犯罪 / 林超贤 / 张涵予 彭于晏,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2380677316.jpg,2016-09-30(中国大陆),https://movie.douban.com/subject/25815034/,8,"剧情,动作,犯罪",3,2016-12-20 14:30:04
1289477434,疯狂动物城,2016 / 美国 / 喜剧 动画 冒险 / 拜伦·霍华德 瑞奇·摩尔 杰拉德·布什 / 金妮弗·古德温 杰森·贝特曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2614500649.jpg,2016-03-04(中国大陆),https://movie.douban.com/subject/25662329/,9.2,"喜剧,动画,冒险",4,2016-12-20 14:29:16
